Source,Target,Link
8516AF,3FBC91,1
8516AF,EA11CF,1
8516AF,C9F311,1
8516AF,FC6A69,1
8516AF,94C939,1
8516AF,268549,1
8516AF,DAC077,1
8516AF,A98552,1
8516AF,88048C,1
8516AF,4D9B60,1
8516AF,C1B1BA,1
8516AF,84A7DA,1
8516AF,268549,1
8516AF,4D9B60,1
8516AF,FEF719,1
8516AF,F77E83,1
8516AF,7CAB20,1
8516AF,FDDA96,1
8516AF,AF80D6,1
8516AF,7705C0,1
8516AF,5CC8B9,1
747D6A,29AE22,1
747D6A,4C1973,1
747D6A,4C1973,1
747D6A,F04586,1
747D6A,EF7019,1
747D6A,B67678,1
747D6A,B67678,1
747D6A,71F9AC,1
747D6A,C2C521,1
747D6A,934C6F,1
747D6A,947323,1
747D6A,5A2D9B,1
747D6A,29AE22,1
747D6A,EE22A2,1
747D6A,8BEC86,1
747D6A,67719E,1
747D6A,5A2D9B,1
747D6A,5AA2BD,1
747D6A,F04586,1
747D6A,02C0B6,1
747D6A,67719E,1
747D6A,111C90,1
747D6A,8BEC86,1
747D6A,947323,1
747D6A,949CCD,1
747D6A,8BEC86,1
747D6A,4C1973,1
747D6A,934C6F,1
747D6A,9CBF3D,1
747D6A,8BEC86,1
747D6A,947323,1
747D6A,111C90,1
747D6A,262BA2,1
747D6A,2DAE73,1
747D6A,947323,1
747D6A,949CCD,1
747D6A,A35268,1
747D6A,2DAE73,1
747D6A,EE22A2,1
747D6A,42903E,1
747D6A,F04586,1
747D6A,71F9AC,1
747D6A,02C0B6,1
747D6A,262BA2,1
747D6A,F04586,1
747D6A,947323,1
747D6A,42903E,1
747D6A,949CCD,1
747D6A,111C90,1
747D6A,70AB51,1
747D6A,68A4DC,1
747D6A,02C0B6,1
747D6A,934C6F,1
747D6A,947323,1
747D6A,2DAE73,1
747D6A,9CBF3D,1
747D6A,947323,1
747D6A,68A4DC,1
747D6A,8BEC86,1
747D6A,A35268,1
747D6A,5A2D9B,1
747D6A,68A4DC,1
747D6A,67719E,1
747D6A,934C6F,1
747D6A,71F9AC,1
747D6A,947323,1
747D6A,B7B9E9,1
747D6A,70AB51,1
747D6A,F04586,1
747D6A,B67678,1
747D6A,949CCD,1
747D6A,8BEC86,1
747D6A,111C90,1
747D6A,111C90,1
747D6A,42903E,1
747D6A,02C0B6,1
747D6A,A35268,1
747D6A,2DAE73,1
747D6A,29AE22,1
747D6A,B67678,1
747D6A,2DAE73,1
747D6A,87E250,1
747D6A,87E250,1
747D6A,262BA2,1
747D6A,29AE22,1
747D6A,34DC59,1
747D6A,70AB51,1
747D6A,C2C521,1
747D6A,02C0B6,1
747D6A,B7B9E9,1
747D6A,F04586,1
747D6A,87E250,1
747D6A,2DAE73,1
747D6A,67719E,1
747D6A,B7B9E9,1
747D6A,70AB51,1
747D6A,87E250,1
747D6A,42903E,1
747D6A,67719E,1
747D6A,F04586,1
747D6A,2DAE73,1
747D6A,34DC59,1
747D6A,87E250,1
747D6A,949CCD,1
747D6A,70AB51,1
747D6A,EE22A2,1
747D6A,68A4DC,1
747D6A,B7B9E9,1
747D6A,934C6F,1
747D6A,34DC59,1
747D6A,B7B9E9,1
747D6A,262BA2,1
747D6A,C2C521,1
747D6A,111C90,1
747D6A,71F9AC,1
747D6A,34DC59,1
747D6A,71F9AC,1
747D6A,B67678,1
747D6A,5A2D9B,1
747D6A,02C0B6,1
747D6A,67719E,1
747D6A,02C0B6,1
747D6A,4C1973,1
747D6A,70AB51,1
747D6A,947323,1
747D6A,934C6F,1
747D6A,B67678,1
747D6A,5A2D9B,1
747D6A,EE22A2,1
747D6A,8BEC86,1
747D6A,42903E,1
747D6A,5AA2BD,1
747D6A,C2C521,1
747D6A,9CBF3D,1
747D6A,8BEC86,1
747D6A,5AA2BD,1
747D6A,87E250,1
747D6A,42903E,1
747D6A,111C90,1
747D6A,C2C521,1
747D6A,262BA2,1
747D6A,9CBF3D,1
747D6A,B67678,1
747D6A,EF7019,1
747D6A,4C1973,1
747D6A,EE22A2,1
747D6A,34DC59,1
747D6A,42903E,1
747D6A,34DC59,1
747D6A,5A2D9B,1
747D6A,EE22A2,1
747D6A,947323,1
747D6A,947323,1
747D6A,947323,1
747D6A,EF7019,1
747D6A,B67678,1
747D6A,111C90,1
747D6A,B7B9E9,1
747D6A,EE22A2,1
747D6A,947323,1
747D6A,B7B9E9,1
747D6A,5A2D9B,1
747D6A,9CBF3D,1
747D6A,87E250,1
747D6A,B67678,1
747D6A,949CCD,1
747D6A,2DAE73,1
747D6A,71F9AC,1
747D6A,111C90,1
747D6A,947323,1
747D6A,29AE22,1
747D6A,9CBF3D,1
747D6A,29AE22,1
747D6A,111C90,1
747D6A,4C1973,1
747D6A,EE22A2,1
747D6A,111C90,1
747D6A,111C90,1
747D6A,A35268,1
747D6A,EE22A2,1
747D6A,5AA2BD,1
747D6A,68A4DC,1
747D6A,C2C521,1
747D6A,87E250,1
747D6A,34DC59,1
747D6A,A35268,1
747D6A,71F9AC,1
747D6A,02C0B6,1
747D6A,70AB51,1
747D6A,A35268,1
747D6A,68A4DC,1
747D6A,EE22A2,1
747D6A,70AB51,1
747D6A,A35268,1
747D6A,4C1973,1
747D6A,71F9AC,1
747D6A,34DC59,1
747D6A,02C0B6,1
747D6A,949CCD,1
747D6A,C2C521,1
747D6A,2DAE73,1
747D6A,70AB51,1
747D6A,8BEC86,1
747D6A,9CBF3D,1
747D6A,67719E,1
747D6A,68A4DC,1
747D6A,34DC59,1
747D6A,B67678,1
747D6A,F04586,1
747D6A,2DAE73,1
747D6A,2DAE73,1
747D6A,42903E,1
747D6A,947323,1
747D6A,EE22A2,1
747D6A,8BEC86,1
747D6A,949CCD,1
747D6A,5AA2BD,1
747D6A,5AA2BD,1
747D6A,67719E,1
747D6A,2DAE73,1
747D6A,02C0B6,1
747D6A,5AA2BD,1
747D6A,87E250,1
747D6A,02C0B6,1
747D6A,EF7019,1
747D6A,2DAE73,1
747D6A,5A2D9B,1
747D6A,A35268,1
747D6A,947323,1
747D6A,949CCD,1
747D6A,EF7019,1
747D6A,111C90,1
747D6A,9CBF3D,1
747D6A,8BEC86,1
747D6A,87E250,1
747D6A,EF7019,1
747D6A,2DAE73,1
747D6A,C2C521,1
747D6A,F04586,1
747D6A,67719E,1
747D6A,29AE22,1
747D6A,70AB51,1
747D6A,9CBF3D,1
747D6A,F04586,1
747D6A,949CCD,1
747D6A,262BA2,1
747D6A,949CCD,1
747D6A,F04586,1
747D6A,B67678,1
747D6A,A35268,1
747D6A,F04586,1
747D6A,EF7019,1
747D6A,34DC59,1
747D6A,A35268,1
747D6A,4C1973,1
747D6A,262BA2,1
747D6A,9CBF3D,1
747D6A,70AB51,1
747D6A,34DC59,1
747D6A,B7B9E9,1
747D6A,262BA2,1
747D6A,70AB51,1
747D6A,87E250,1
747D6A,71F9AC,1
747D6A,8BEC86,1
747D6A,934C6F,1
747D6A,42903E,1
747D6A,B67678,1
747D6A,B67678,1
747D6A,29AE22,1
747D6A,949CCD,1
747D6A,C2C521,1
747D6A,B7B9E9,1
747D6A,5A2D9B,1
747D6A,934C6F,1
747D6A,A35268,1
747D6A,EE22A2,1
747D6A,F04586,1
747D6A,A35268,1
747D6A,71F9AC,1
747D6A,B7B9E9,1
747D6A,42903E,1
747D6A,949CCD,1
747D6A,34DC59,1
747D6A,67719E,1
747D6A,67719E,1
747D6A,949CCD,1
747D6A,262BA2,1
747D6A,68A4DC,1
747D6A,934C6F,1
747D6A,2DAE73,1
747D6A,5A2D9B,1
747D6A,947323,1
747D6A,934C6F,1
747D6A,B7B9E9,1
747D6A,87E250,1
747D6A,EF7019,1
747D6A,B67678,1
747D6A,5A2D9B,1
747D6A,87E250,1
747D6A,9CBF3D,1
747D6A,EF7019,1
747D6A,68A4DC,1
747D6A,68A4DC,1
747D6A,B7B9E9,1
747D6A,68A4DC,1
747D6A,42903E,1
747D6A,67719E,1
747D6A,934C6F,1
747D6A,C2C521,1
747D6A,70AB51,1
747D6A,EF7019,1
747D6A,67719E,1
747D6A,262BA2,1
747D6A,5A2D9B,1
747D6A,A35268,1
747D6A,934C6F,1
747D6A,68A4DC,1
747D6A,B7B9E9,1
747D6A,8BEC86,1
747D6A,5AA2BD,1
747D6A,34DC59,1
747D6A,70AB51,1
747D6A,68A4DC,1
747D6A,4C1973,1
747D6A,8BEC86,1
747D6A,B67678,1
747D6A,70AB51,1
747D6A,02C0B6,1
747D6A,29AE22,1
747D6A,5AA2BD,1
747D6A,87E250,1
747D6A,2DAE73,1
747D6A,2DAE73,1
747D6A,949CCD,1
747D6A,29AE22,1
747D6A,29AE22,1
747D6A,2DAE73,1
747D6A,70AB51,1
747D6A,262BA2,1
747D6A,70AB51,1
747D6A,EF7019,1
747D6A,947323,1
747D6A,71F9AC,1
747D6A,C2C521,1
747D6A,B7B9E9,1
747D6A,87E250,1
747D6A,949CCD,1
747D6A,4C1973,1
747D6A,EF7019,1
747D6A,67719E,1
747D6A,C2C521,1
747D6A,934C6F,1
747D6A,42903E,1
747D6A,87E250,1
747D6A,71F9AC,1
747D6A,67719E,1
747D6A,EF7019,1
747D6A,947323,1
747D6A,EF7019,1
747D6A,949CCD,1
747D6A,B7B9E9,1
747D6A,9CBF3D,1
747D6A,262BA2,1
747D6A,262BA2,1
747D6A,68A4DC,1
747D6A,42903E,1
747D6A,262BA2,1
747D6A,42903E,1
747D6A,111C90,1
747D6A,67719E,1
747D6A,A35268,1
747D6A,71F9AC,1
747D6A,262BA2,1
747D6A,EE22A2,1
747D6A,947323,1
747D6A,71F9AC,1
747D6A,934C6F,1
747D6A,C2C521,1
747D6A,5AA2BD,1
747D6A,68A4DC,1
747D6A,C2C521,1
747D6A,5AA2BD,1
747D6A,934C6F,1
747D6A,4C1973,1
747D6A,9CBF3D,1
747D6A,34DC59,1
747D6A,67719E,1
747D6A,9CBF3D,1
747D6A,68A4DC,1
747D6A,EF7019,1
747D6A,42903E,1
747D6A,EE22A2,1
747D6A,02C0B6,1
747D6A,934C6F,1
747D6A,29AE22,1
747D6A,71F9AC,1
747D6A,B67678,1
747D6A,71F9AC,1
747D6A,B7B9E9,1
747D6A,8BEC86,1
747D6A,68A4DC,1
747D6A,42903E,1
747D6A,5A2D9B,1
747D6A,02C0B6,1
747D6A,B7B9E9,1
747D6A,A35268,1
747D6A,949CCD,1
747D6A,9CBF3D,1
747D6A,2DAE73,1
747D6A,262BA2,1
747D6A,71F9AC,1
747D6A,67719E,1
747D6A,34DC59,1
747D6A,262BA2,1
747D6A,5A2D9B,1
747D6A,C2C521,1
747D6A,29AE22,1
747D6A,9CBF3D,1
747D6A,5AA2BD,1
747D6A,29AE22,1
747D6A,02C0B6,1
747D6A,949CCD,1
747D6A,111C90,1
747D6A,EF7019,1
747D6A,111C90,1
747D6A,EE22A2,1
747D6A,A35268,1
747D6A,262BA2,1
747D6A,5AA2BD,1
747D6A,C2C521,1
747D6A,5A2D9B,1
747D6A,5A2D9B,1
747D6A,02C0B6,1
747D6A,4C1973,1
747D6A,F04586,1
747D6A,A35268,1
747D6A,42903E,1
747D6A,70AB51,1
747D6A,111C90,1
747D6A,5A2D9B,1
747D6A,B7B9E9,1
747D6A,87E250,1
747D6A,42903E,1
747D6A,02C0B6,1
747D6A,111C90,1
747D6A,B67678,1
747D6A,9CBF3D,1
747D6A,934C6F,1
747D6A,02C0B6,1
747D6A,02C0B6,1
747D6A,2DAE73,1
747D6A,9CBF3D,1
747D6A,5A2D9B,1
747D6A,EE22A2,1
747D6A,262BA2,1
747D6A,34DC59,1
747D6A,67719E,1
747D6A,42903E,1
747D6A,5A2D9B,1
747D6A,B7B9E9,1
747D6A,42903E,1
747D6A,A35268,1
747D6A,F04586,1
747D6A,B7B9E9,1
747D6A,8BEC86,1
747D6A,B67678,1
747D6A,9CBF3D,1
747D6A,9CBF3D,1
747D6A,111C90,1
747D6A,A35268,1
747D6A,02C0B6,1
747D6A,A35268,1
747D6A,4C1973,1
747D6A,67719E,1
747D6A,5AA2BD,1
747D6A,4C1973,1
747D6A,949CCD,1
747D6A,850A92,1
747D6A,4F5EE4,1
747D6A,8BEC86,1
747D6A,3FBC91,1
747D6A,C2E534,1
747D6A,06D2D8,1
747D6A,E748AD,1
747D6A,111C90,1
747D6A,090416,1
747D6A,9CBF3D,1
747D6A,EE22A2,1
747D6A,8656C7,1
747D6A,AF29F1,1
747D6A,02C0B6,1
747D6A,DA55D4,1
747D6A,34DC59,1
747D6A,EE22A2,1
747D6A,233B84,1
747D6A,2CDB53,1
747D6A,D1BBCF,1
747D6A,E379CC,1
747D6A,EE22A2,1
747D6A,8C16C0,1
747D6A,7705C0,1
747D6A,7E2552,1
747D6A,42903E,1
747D6A,F25AB0,1
747D6A,262BA2,1
747D6A,7CB8FE,1
747D6A,031D83,1
747D6A,723BFC,1
747D6A,DB0A33,1
747D6A,B7F1E8,1
747D6A,C696A8,1
747D6A,02C0B6,1
747D6A,3FBC91,1
747D6A,4BEB6B,1
747D6A,34DC59,1
747D6A,3FBC91,1
747D6A,5F7A9C,1
747D6A,34DC59,1
747D6A,5A2D9B,1
747D6A,3FBC91,1
747D6A,111C90,1
747D6A,EE22A2,1
747D6A,D20250,1
747D6A,A44BD9,1
747D6A,040DB2,1
747D6A,5A2D9B,1
747D6A,441E31,1
747D6A,9CBF3D,1
747D6A,2ECE85,1
747D6A,70AB51,1
747D6A,D1BBCF,1
747D6A,EF6F05,1
747D6A,592516,1
747D6A,111C90,1
747D6A,040DB2,1
747D6A,229C02,1
747D6A,090416,1
747D6A,2CAE7D,1
747D6A,3A81B6,1
747D6A,B6A9F6,1
747D6A,D1BBCF,1
747D6A,522BBE,1
747D6A,5A2D9B,1
747D6A,A44BD9,1
747D6A,7705C0,1
747D6A,D867BF,1
747D6A,C3718C,1
747D6A,548F6B,1
747D6A,EE22A2,1
747D6A,84A7DA,1
747D6A,02C0B6,1
747D6A,9422A8,1
747D6A,EE22A2,1
747D6A,1173EF,1
747D6A,1F03FB,1
747D6A,E70D8F,1
747D6A,262BA2,1
747D6A,E79CE4,1
747D6A,BEBF7E,1
747D6A,8903A2,1
747D6A,38B046,1
747D6A,DA55D4,1
747D6A,1DF30C,1
747D6A,9CBF3D,1
747D6A,26C3B1,1
747D6A,7CB8FE,1
747D6A,5C069D,1
747D6A,48A18A,1
747D6A,6859F5,1
747D6A,3FBC91,1
747D6A,E3C2DE,1
747D6A,9422A8,1
747D6A,5D9C83,1
747D6A,5A89B5,1
747D6A,B18FA8,1
747D6A,A877EF,1
747D6A,33DD14,1
747D6A,74BB0C,1
747D6A,28C720,1
747D6A,A35268,1
747D6A,848B67,1
747D6A,213F69,1
747D6A,84A7DA,1
747D6A,83C5BA,1
747D6A,F5905F,1
747D6A,2B772E,1
747D6A,AB9DB2,1
747D6A,BC21D6,1
747D6A,EF6F05,1
747D6A,060B5E,1
747D6A,DBEE3D,1
747D6A,B7F1E8,1
747D6A,6E0486,1
747D6A,EE22A2,1
747D6A,F1693E,1
747D6A,9CBF3D,1
747D6A,11254B,1
747D6A,AACBA7,1
747D6A,F903D4,1
747D6A,7865C5,1
747D6A,7CB8FE,1
747D6A,F903D4,1
747D6A,04E7A8,1
747D6A,9C9141,1
747D6A,7705C0,1
747D6A,68A4DC,1
747D6A,28C720,1
747D6A,262BA2,1
747D6A,220CAF,1
747D6A,73BC69,1
747D6A,CABDC8,1
747D6A,057D91,1
747D6A,586D26,1
747D6A,39EC40,1
747D6A,9CBF3D,1
747D6A,68A4DC,1
747D6A,C50549,1
747D6A,84DDFD,1
747D6A,52F0CD,1
747D6A,9CBF3D,1
747D6A,C793BC,1
747D6A,C793BC,1
747D6A,229C02,1
747D6A,1A0FD2,1
747D6A,154476,1
747D6A,DBF268,1
747D6A,F27C8E,1
747D6A,E74ABB,1
747D6A,B7F1E8,1
747D6A,A35268,1
747D6A,262BA2,1
747D6A,934C6F,1
747D6A,7DE809,1
747D6A,7CB8FE,1
747D6A,A9BFC9,1
747D6A,DB0A33,1
747D6A,62C012,1
747D6A,7705C0,1
747D6A,11254B,1
747D6A,B7F1E8,1
747D6A,0A5290,1
747D6A,A39BAD,1
747D6A,6A4FBA,1
747D6A,2EE66F,1
747D6A,D42593,1
747D6A,3FBC91,1
747D6A,87E250,1
747D6A,24DAE8,1
747D6A,1808DC,1
747D6A,76DE79,1
747D6A,94D062,1
747D6A,441E31,1
747D6A,D1BBCF,1
747D6A,947323,1
747D6A,7705C0,1
747D6A,B0471F,1
747D6A,38B046,1
747D6A,09D610,1
747D6A,5BD57B,1
747D6A,6BA75D,1
747D6A,916689,1
747D6A,105DDF,1
747D6A,828F2C,1
747D6A,02C0B6,1
747D6A,111C90,1
747D6A,262BA2,1
747D6A,0A5290,1
747D6A,EE22A2,1
747D6A,7CB8FE,1
747D6A,040DB2,1
747D6A,4D9B60,1
747D6A,54CFFF,1
747D6A,776C0C,1
747D6A,C2E534,1
747D6A,8CC0E1,1
747D6A,2B772E,1
747D6A,D6F92D,1
747D6A,8AE7BA,1
747D6A,A9BFC9,1
747D6A,BEBF7E,1
747D6A,3FBC91,1
747D6A,0498BE,1
747D6A,FE5505,1
747D6A,8F6CDA,1
747D6A,68A4DC,1
747D6A,722EEA,1
747D6A,A326C8,1
747D6A,41B46A,1
747D6A,11254B,1
747D6A,7CB8FE,1
747D6A,B0838D,1
747D6A,11254B,1
747D6A,54091E,1
747D6A,095CEA,1
747D6A,EE22A2,1
747D6A,FDE277,1
747D6A,95EF6D,1
747D6A,38B046,1
747D6A,111C90,1
747D6A,22B417,1
747D6A,84A7DA,1
747D6A,5D9C83,1
747D6A,FB39DB,1
747D6A,4701AA,1
747D6A,759C7A,1
747D6A,4701AA,1
747D6A,090416,1
747D6A,BEBF7E,1
747D6A,9422A8,1
747D6A,DB0A33,1
747D6A,040DB2,1
747D6A,ABB70C,1
747D6A,F7EB27,1
747D6A,D33B32,1
747D6A,229C02,1
747D6A,46F70E,1
747D6A,DDB516,1
747D6A,EF6F05,1
747D6A,1999DE,1
747D6A,5C6BF7,1
747D6A,88641B,1
747D6A,94D062,1
747D6A,3FBC91,1
747D6A,229C02,1
747D6A,311D77,1
747D6A,78B517,1
747D6A,02C0B6,1
747D6A,D1BBCF,1
747D6A,A651E4,1
747D6A,229C02,1
747D6A,94D062,1
747D6A,C5A36D,1
747D6A,B0B1ED,1
747D6A,4701AA,1
747D6A,7865C5,1
747D6A,C75825,1
747D6A,9F8F64,1
747D6A,947323,1
747D6A,26CE61,1
747D6A,E08973,1
747D6A,3B8E6B,1
747D6A,C793BC,1
747D6A,29AE22,1
747D6A,895C86,1
747D6A,11254B,1
747D6A,83C5BA,1
747D6A,97A4CD,1
747D6A,C278FE,1
747D6A,76DE79,1
747D6A,56C3A2,1
747D6A,DB0A33,1
747D6A,B6B967,1
747D6A,A7ACB2,1
747D6A,9422A8,1
747D6A,D5F7F7,1
747D6A,1940DB,1
747D6A,6CC6F7,1
747D6A,D957CF,1
747D6A,FE5505,1
747D6A,34DC59,1
747D6A,94D062,1
747D6A,2573BB,1
747D6A,C3406C,1
747D6A,11254B,1
747D6A,DB0A33,1
747D6A,209A36,1
747D6A,8903A2,1
747D6A,229C02,1
747D6A,1A8893,1
747D6A,11254B,1
747D6A,038745,1
747D6A,057D91,1
747D6A,E3BB8E,1
747D6A,36046D,1
747D6A,DCE51E,1
747D6A,262BA2,1
747D6A,2533CA,1
747D6A,535234,1
747D6A,29AE22,1
747D6A,A39BAD,1
747D6A,E1D011,1
747D6A,224FFC,1
747D6A,7705C0,1
747D6A,A39BAD,1
747D6A,AD961E,1
747D6A,4B9EF3,1
747D6A,D1BBCF,1
747D6A,E95A70,1
747D6A,D1BBCF,1
747D6A,045B55,1
747D6A,A35268,1
747D6A,947323,1
747D6A,5A2D9B,1
747D6A,0A5290,1
747D6A,D1BBCF,1
747D6A,70AB51,1
747D6A,A9BFC9,1
747D6A,B2B7B3,1
747D6A,59CA49,1
747D6A,84DDFD,1
747D6A,FA7174,1
747D6A,27B0AA,1
747D6A,8F3A32,1
747D6A,E97293,1
747D6A,546772,1
747D6A,4701AA,1
747D6A,468A17,1
747D6A,94D062,1
747D6A,586F5C,1
747D6A,6A4FBA,1
747D6A,94D062,1
747D6A,D1BBCF,1
747D6A,848B67,1
747D6A,229C02,1
747D6A,D1BBCF,1
747D6A,229C02,1
747D6A,E98705,1
747D6A,A39BAD,1
747D6A,55E0C2,1
747D6A,E78AF5,1
747D6A,262BA2,1
747D6A,AE5307,1
747D6A,229C02,1
747D6A,E754A6,1
747D6A,209A36,1
747D6A,70AB51,1
747D6A,AF9D42,1
747D6A,B048C6,1
747D6A,3FBC91,1
747D6A,297545,1
747D6A,B575B5,1
747D6A,A921FE,1
747D6A,D1BBCF,1
747D6A,66FFF5,1
747D6A,DA55D4,1
747D6A,9CBF3D,1
747D6A,0A5290,1
747D6A,3A2644,1
747D6A,FE5505,1
747D6A,94D062,1
747D6A,229C02,1
747D6A,5A2D9B,1
747D6A,262BA2,1
747D6A,D44895,1
747D6A,7CB8FE,1
747D6A,F903D4,1
747D6A,F903D4,1
747D6A,A159E7,1
747D6A,BEBF7E,1
747D6A,11254B,1
747D6A,12B062,1
747D6A,B7F1E8,1
747D6A,7DC33D,1
747D6A,B40250,1
747D6A,5A2D9B,1
747D6A,5D8053,1
747D6A,F5B0F1,1
747D6A,06D2D8,1
747D6A,D70851,1
747D6A,8EAED8,1
747D6A,EE22A2,1
747D6A,229C02,1
747D6A,E98705,1
747D6A,A651E4,1
747D6A,3FBC91,1
747D6A,38B046,1
747D6A,5D8C0D,1
747D6A,714B39,1
747D6A,77BFF1,1
747D6A,201A82,1
747D6A,DB0A33,1
747D6A,111C90,1
747D6A,0A5290,1
747D6A,94D062,1
747D6A,6DCD26,1
747D6A,F0D4E5,1
747D6A,B7F1E8,1
747D6A,89A406,1
747D6A,057D91,1
747D6A,057D91,1
747D6A,66B292,1
747D6A,DBEE3D,1
747D6A,832CCE,1
747D6A,947323,1
747D6A,C696A8,1
747D6A,B0B1ED,1
747D6A,615043,1
747D6A,D1BBCF,1
747D6A,3FBC91,1
747D6A,78872E,1
747D6A,CED083,1
747D6A,66E53A,1
747D6A,111C90,1
747D6A,28C720,1
747D6A,6C5D48,1
747D6A,1BB18F,1
747D6A,6C85C0,1
747D6A,0896C9,1
747D6A,262BA2,1
747D6A,C3FCBD,1
747D6A,262BA2,1
747D6A,28C720,1
747D6A,B7F1E8,1
747D6A,4701AA,1
747D6A,C3FCBD,1
747D6A,4701AA,1
747D6A,F69E8C,1
747D6A,2533CA,1
747D6A,94D062,1
747D6A,02C0B6,1
747D6A,94D062,1
747D6A,78B517,1
747D6A,229C02,1
747D6A,4D94D8,1
747D6A,999591,1
747D6A,057D91,1
747D6A,9CBF3D,1
747D6A,4BEB6B,1
747D6A,F72468,1
747D6A,B00941,1
747D6A,9A710F,1
747D6A,B7F1E8,1
747D6A,D1BBCF,1
747D6A,FA7174,1
747D6A,1A8893,1
747D6A,84DDFD,1
747D6A,5BC2AF,1
747D6A,9CBF3D,1
747D6A,BED06F,1
747D6A,792FED,1
747D6A,D1BBCF,1
747D6A,5BC2AF,1
747D6A,7A6DDF,1
747D6A,3FBC91,1
747D6A,B60BB4,1
747D6A,83DFAD,1
747D6A,F903D4,1
747D6A,42903E,1
747D6A,06D2D8,1
747D6A,13F08A,1
747D6A,C27BF4,1
747D6A,1173EF,1
747D6A,70AB51,1
747D6A,D1BBCF,1
747D6A,D1BBCF,1
747D6A,684D3D,1
747D6A,11254B,1
747D6A,D00C17,1
747D6A,5A2D9B,1
747D6A,6617AD,1
747D6A,E08973,1
747D6A,B184BE,1
747D6A,FE16FB,1
747D6A,EE2906,1
747D6A,2DAE73,1
