Source,Target,Link
AB9871,1D760E,1
AB9871,33A7CE,1
AB9871,1C57D5,1
AB9871,7B8177,1
AB9871,CE5987,1
AB9871,60DDEA,1
AB9871,1C57D5,1
AB9871,D8EF35,1
AB9871,D0D466,1
AB9871,9ED228,1
AB9871,9C16CC,1
AB9871,5BD266,1
AB9871,BE9086,1
AB9871,7A4B5C,1
7D88B4,DFDDE8,1
7D88B4,D4B136,1
7D88B4,D4B136,1
7D88B4,FC8AC5,1
7D88B4,8596FE,1
7D88B4,B898BB,1
7D88B4,B898BB,1
7D88B4,B8B70C,1
7D88B4,4F5229,1
7D88B4,14F8D7,1
7D88B4,3E83BA,1
7D88B4,18522F,1
7D88B4,DFDDE8,1
7D88B4,D35171,1
7D88B4,17D5A5,1
7D88B4,070C69,1
7D88B4,18522F,1
7D88B4,F32C2A,1
7D88B4,FC8AC5,1
7D88B4,92B782,1
7D88B4,070C69,1
7D88B4,E09B22,1
7D88B4,17D5A5,1
7D88B4,3E83BA,1
7D88B4,8B00B2,1
7D88B4,17D5A5,1
7D88B4,D4B136,1
7D88B4,14F8D7,1
7D88B4,FA39D6,1
7D88B4,17D5A5,1
7D88B4,3E83BA,1
7D88B4,E09B22,1
7D88B4,BD4F94,1
7D88B4,A30588,1
7D88B4,3E83BA,1
7D88B4,8B00B2,1
7D88B4,EFFA3A,1
7D88B4,A30588,1
7D88B4,D35171,1
7D88B4,16201C,1
7D88B4,FC8AC5,1
7D88B4,B8B70C,1
7D88B4,92B782,1
7D88B4,BD4F94,1
7D88B4,FC8AC5,1
7D88B4,3E83BA,1
7D88B4,16201C,1
7D88B4,8B00B2,1
7D88B4,E09B22,1
7D88B4,FB3E40,1
7D88B4,215B34,1
7D88B4,92B782,1
7D88B4,14F8D7,1
7D88B4,3E83BA,1
7D88B4,A30588,1
7D88B4,FA39D6,1
7D88B4,3E83BA,1
7D88B4,215B34,1
7D88B4,17D5A5,1
7D88B4,EFFA3A,1
7D88B4,18522F,1
7D88B4,215B34,1
7D88B4,070C69,1
7D88B4,14F8D7,1
7D88B4,B8B70C,1
7D88B4,3E83BA,1
7D88B4,DB23B7,1
7D88B4,FB3E40,1
7D88B4,FC8AC5,1
7D88B4,B898BB,1
7D88B4,8B00B2,1
7D88B4,17D5A5,1
7D88B4,E09B22,1
7D88B4,E09B22,1
7D88B4,16201C,1
7D88B4,92B782,1
7D88B4,EFFA3A,1
7D88B4,A30588,1
7D88B4,DFDDE8,1
7D88B4,B898BB,1
7D88B4,A30588,1
7D88B4,5FF3D3,1
7D88B4,5FF3D3,1
7D88B4,BD4F94,1
7D88B4,DFDDE8,1
7D88B4,863B1E,1
7D88B4,FB3E40,1
7D88B4,4F5229,1
7D88B4,92B782,1
7D88B4,DB23B7,1
7D88B4,FC8AC5,1
7D88B4,5FF3D3,1
7D88B4,A30588,1
7D88B4,070C69,1
7D88B4,DB23B7,1
7D88B4,FB3E40,1
7D88B4,5FF3D3,1
7D88B4,16201C,1
7D88B4,070C69,1
7D88B4,FC8AC5,1
7D88B4,A30588,1
7D88B4,863B1E,1
7D88B4,5FF3D3,1
7D88B4,8B00B2,1
7D88B4,FB3E40,1
7D88B4,D35171,1
7D88B4,215B34,1
7D88B4,DB23B7,1
7D88B4,14F8D7,1
7D88B4,863B1E,1
7D88B4,DB23B7,1
7D88B4,BD4F94,1
7D88B4,4F5229,1
7D88B4,E09B22,1
7D88B4,B8B70C,1
7D88B4,863B1E,1
7D88B4,B8B70C,1
7D88B4,B898BB,1
7D88B4,18522F,1
7D88B4,92B782,1
7D88B4,070C69,1
7D88B4,92B782,1
7D88B4,D4B136,1
7D88B4,FB3E40,1
7D88B4,3E83BA,1
7D88B4,14F8D7,1
7D88B4,B898BB,1
7D88B4,18522F,1
7D88B4,D35171,1
7D88B4,17D5A5,1
7D88B4,16201C,1
7D88B4,F32C2A,1
7D88B4,4F5229,1
7D88B4,FA39D6,1
7D88B4,17D5A5,1
7D88B4,F32C2A,1
7D88B4,5FF3D3,1
7D88B4,16201C,1
7D88B4,E09B22,1
7D88B4,4F5229,1
7D88B4,BD4F94,1
7D88B4,FA39D6,1
7D88B4,B898BB,1
7D88B4,8596FE,1
7D88B4,D4B136,1
7D88B4,D35171,1
7D88B4,863B1E,1
7D88B4,16201C,1
7D88B4,863B1E,1
7D88B4,18522F,1
7D88B4,D35171,1
7D88B4,3E83BA,1
7D88B4,3E83BA,1
7D88B4,3E83BA,1
7D88B4,8596FE,1
7D88B4,B898BB,1
7D88B4,E09B22,1
7D88B4,DB23B7,1
7D88B4,D35171,1
7D88B4,3E83BA,1
7D88B4,DB23B7,1
7D88B4,18522F,1
7D88B4,FA39D6,1
7D88B4,5FF3D3,1
7D88B4,B898BB,1
7D88B4,8B00B2,1
7D88B4,A30588,1
7D88B4,B8B70C,1
7D88B4,E09B22,1
7D88B4,3E83BA,1
7D88B4,DFDDE8,1
7D88B4,FA39D6,1
7D88B4,DFDDE8,1
7D88B4,E09B22,1
7D88B4,D4B136,1
7D88B4,D35171,1
7D88B4,E09B22,1
7D88B4,E09B22,1
7D88B4,EFFA3A,1
7D88B4,D35171,1
7D88B4,F32C2A,1
7D88B4,215B34,1
7D88B4,4F5229,1
7D88B4,5FF3D3,1
7D88B4,863B1E,1
7D88B4,EFFA3A,1
7D88B4,B8B70C,1
7D88B4,92B782,1
7D88B4,FB3E40,1
7D88B4,EFFA3A,1
7D88B4,215B34,1
7D88B4,D35171,1
7D88B4,FB3E40,1
7D88B4,EFFA3A,1
7D88B4,D4B136,1
7D88B4,B8B70C,1
7D88B4,863B1E,1
7D88B4,92B782,1
7D88B4,8B00B2,1
7D88B4,4F5229,1
7D88B4,A30588,1
7D88B4,FB3E40,1
7D88B4,17D5A5,1
7D88B4,FA39D6,1
7D88B4,070C69,1
7D88B4,215B34,1
7D88B4,863B1E,1
7D88B4,B898BB,1
7D88B4,FC8AC5,1
7D88B4,A30588,1
7D88B4,A30588,1
7D88B4,16201C,1
7D88B4,3E83BA,1
7D88B4,D35171,1
7D88B4,17D5A5,1
7D88B4,8B00B2,1
7D88B4,F32C2A,1
7D88B4,F32C2A,1
7D88B4,070C69,1
7D88B4,A30588,1
7D88B4,92B782,1
7D88B4,F32C2A,1
7D88B4,5FF3D3,1
7D88B4,92B782,1
7D88B4,8596FE,1
7D88B4,A30588,1
7D88B4,18522F,1
7D88B4,EFFA3A,1
7D88B4,3E83BA,1
7D88B4,8B00B2,1
7D88B4,8596FE,1
7D88B4,E09B22,1
7D88B4,FA39D6,1
7D88B4,17D5A5,1
7D88B4,5FF3D3,1
7D88B4,8596FE,1
7D88B4,A30588,1
7D88B4,4F5229,1
7D88B4,FC8AC5,1
7D88B4,070C69,1
7D88B4,DFDDE8,1
7D88B4,FB3E40,1
7D88B4,FA39D6,1
7D88B4,FC8AC5,1
7D88B4,8B00B2,1
7D88B4,BD4F94,1
7D88B4,8B00B2,1
7D88B4,FC8AC5,1
7D88B4,B898BB,1
7D88B4,EFFA3A,1
7D88B4,FC8AC5,1
7D88B4,8596FE,1
7D88B4,863B1E,1
7D88B4,EFFA3A,1
7D88B4,D4B136,1
7D88B4,BD4F94,1
7D88B4,FA39D6,1
7D88B4,FB3E40,1
7D88B4,863B1E,1
7D88B4,DB23B7,1
7D88B4,BD4F94,1
7D88B4,FB3E40,1
7D88B4,5FF3D3,1
7D88B4,B8B70C,1
7D88B4,17D5A5,1
7D88B4,14F8D7,1
7D88B4,16201C,1
7D88B4,B898BB,1
7D88B4,B898BB,1
7D88B4,DFDDE8,1
7D88B4,8B00B2,1
7D88B4,4F5229,1
7D88B4,DB23B7,1
7D88B4,18522F,1
7D88B4,14F8D7,1
7D88B4,EFFA3A,1
7D88B4,D35171,1
7D88B4,FC8AC5,1
7D88B4,EFFA3A,1
7D88B4,B8B70C,1
7D88B4,DB23B7,1
7D88B4,16201C,1
7D88B4,8B00B2,1
7D88B4,863B1E,1
7D88B4,070C69,1
7D88B4,070C69,1
7D88B4,8B00B2,1
7D88B4,BD4F94,1
7D88B4,215B34,1
7D88B4,14F8D7,1
7D88B4,A30588,1
7D88B4,18522F,1
7D88B4,3E83BA,1
7D88B4,14F8D7,1
7D88B4,DB23B7,1
7D88B4,5FF3D3,1
7D88B4,8596FE,1
7D88B4,B898BB,1
7D88B4,18522F,1
7D88B4,5FF3D3,1
7D88B4,FA39D6,1
7D88B4,8596FE,1
7D88B4,215B34,1
7D88B4,215B34,1
7D88B4,DB23B7,1
7D88B4,215B34,1
7D88B4,16201C,1
7D88B4,070C69,1
7D88B4,14F8D7,1
7D88B4,4F5229,1
7D88B4,FB3E40,1
7D88B4,8596FE,1
7D88B4,070C69,1
7D88B4,BD4F94,1
7D88B4,18522F,1
7D88B4,EFFA3A,1
7D88B4,14F8D7,1
7D88B4,215B34,1
7D88B4,DB23B7,1
7D88B4,17D5A5,1
7D88B4,F32C2A,1
7D88B4,863B1E,1
7D88B4,FB3E40,1
7D88B4,215B34,1
7D88B4,D4B136,1
7D88B4,17D5A5,1
7D88B4,B898BB,1
7D88B4,FB3E40,1
7D88B4,92B782,1
7D88B4,DFDDE8,1
7D88B4,F32C2A,1
7D88B4,5FF3D3,1
7D88B4,A30588,1
7D88B4,A30588,1
7D88B4,8B00B2,1
7D88B4,DFDDE8,1
7D88B4,DFDDE8,1
7D88B4,A30588,1
7D88B4,FB3E40,1
7D88B4,BD4F94,1
7D88B4,FB3E40,1
7D88B4,8596FE,1
7D88B4,3E83BA,1
7D88B4,B8B70C,1
7D88B4,4F5229,1
7D88B4,DB23B7,1
7D88B4,5FF3D3,1
7D88B4,8B00B2,1
7D88B4,D4B136,1
7D88B4,8596FE,1
7D88B4,070C69,1
7D88B4,4F5229,1
7D88B4,14F8D7,1
7D88B4,16201C,1
7D88B4,5FF3D3,1
7D88B4,B8B70C,1
7D88B4,070C69,1
7D88B4,8596FE,1
7D88B4,3E83BA,1
7D88B4,8596FE,1
7D88B4,8B00B2,1
7D88B4,DB23B7,1
7D88B4,FA39D6,1
7D88B4,BD4F94,1
7D88B4,BD4F94,1
7D88B4,215B34,1
7D88B4,16201C,1
7D88B4,BD4F94,1
7D88B4,16201C,1
7D88B4,E09B22,1
7D88B4,070C69,1
7D88B4,EFFA3A,1
7D88B4,B8B70C,1
7D88B4,BD4F94,1
7D88B4,D35171,1
7D88B4,3E83BA,1
7D88B4,B8B70C,1
7D88B4,14F8D7,1
7D88B4,4F5229,1
7D88B4,F32C2A,1
7D88B4,215B34,1
7D88B4,4F5229,1
7D88B4,F32C2A,1
7D88B4,14F8D7,1
7D88B4,D4B136,1
7D88B4,FA39D6,1
7D88B4,863B1E,1
7D88B4,070C69,1
7D88B4,FA39D6,1
7D88B4,215B34,1
7D88B4,8596FE,1
7D88B4,16201C,1
7D88B4,D35171,1
7D88B4,92B782,1
7D88B4,14F8D7,1
7D88B4,DFDDE8,1
7D88B4,B8B70C,1
7D88B4,B898BB,1
7D88B4,B8B70C,1
7D88B4,DB23B7,1
7D88B4,17D5A5,1
7D88B4,215B34,1
7D88B4,16201C,1
7D88B4,18522F,1
7D88B4,92B782,1
7D88B4,DB23B7,1
7D88B4,EFFA3A,1
7D88B4,8B00B2,1
7D88B4,FA39D6,1
7D88B4,A30588,1
7D88B4,BD4F94,1
7D88B4,B8B70C,1
7D88B4,070C69,1
7D88B4,863B1E,1
7D88B4,BD4F94,1
7D88B4,18522F,1
7D88B4,4F5229,1
7D88B4,DFDDE8,1
7D88B4,FA39D6,1
7D88B4,F32C2A,1
7D88B4,DFDDE8,1
7D88B4,92B782,1
7D88B4,8B00B2,1
7D88B4,E09B22,1
7D88B4,8596FE,1
7D88B4,E09B22,1
7D88B4,D35171,1
7D88B4,EFFA3A,1
7D88B4,BD4F94,1
7D88B4,F32C2A,1
7D88B4,4F5229,1
7D88B4,18522F,1
7D88B4,18522F,1
7D88B4,92B782,1
7D88B4,D4B136,1
7D88B4,FC8AC5,1
7D88B4,EFFA3A,1
7D88B4,16201C,1
7D88B4,FB3E40,1
7D88B4,E09B22,1
7D88B4,18522F,1
7D88B4,DB23B7,1
7D88B4,5FF3D3,1
7D88B4,16201C,1
7D88B4,92B782,1
7D88B4,E09B22,1
7D88B4,B898BB,1
7D88B4,FA39D6,1
7D88B4,14F8D7,1
7D88B4,92B782,1
7D88B4,92B782,1
7D88B4,A30588,1
7D88B4,FA39D6,1
7D88B4,18522F,1
7D88B4,D35171,1
7D88B4,BD4F94,1
7D88B4,863B1E,1
7D88B4,070C69,1
7D88B4,16201C,1
7D88B4,18522F,1
7D88B4,DB23B7,1
7D88B4,16201C,1
7D88B4,EFFA3A,1
7D88B4,FC8AC5,1
7D88B4,DB23B7,1
7D88B4,17D5A5,1
7D88B4,B898BB,1
7D88B4,FA39D6,1
7D88B4,FA39D6,1
7D88B4,E09B22,1
7D88B4,EFFA3A,1
7D88B4,92B782,1
7D88B4,EFFA3A,1
7D88B4,D4B136,1
7D88B4,070C69,1
7D88B4,F32C2A,1
7D88B4,D4B136,1
7D88B4,8B00B2,1
7D88B4,06BF5B,1
7D88B4,358073,1
7D88B4,17D5A5,1
7D88B4,F20C4B,1
7D88B4,A5F048,1
7D88B4,97FD12,1
7D88B4,A7B411,1
7D88B4,E09B22,1
7D88B4,0FA4BE,1
7D88B4,FA39D6,1
7D88B4,D35171,1
7D88B4,9D5125,1
7D88B4,8FB6D8,1
7D88B4,92B782,1
7D88B4,3A5394,1
7D88B4,863B1E,1
7D88B4,D35171,1
7D88B4,D57A3F,1
7D88B4,E0CC2F,1
7D88B4,CD54EE,1
7D88B4,EE8210,1
7D88B4,D35171,1
7D88B4,C4F1AD,1
7D88B4,BE9086,1
7D88B4,A8A8EA,1
7D88B4,16201C,1
7D88B4,B3ADEE,1
7D88B4,BD4F94,1
7D88B4,3EFFD2,1
7D88B4,D11596,1
7D88B4,863AB5,1
7D88B4,82C46C,1
7D88B4,D7BDD2,1
7D88B4,E088D5,1
7D88B4,92B782,1
7D88B4,F20C4B,1
7D88B4,412763,1
7D88B4,863B1E,1
7D88B4,F20C4B,1
7D88B4,73AED5,1
7D88B4,863B1E,1
7D88B4,18522F,1
7D88B4,F20C4B,1
7D88B4,E09B22,1
7D88B4,D35171,1
7D88B4,38EAA4,1
7D88B4,D82BC9,1
7D88B4,956B94,1
7D88B4,18522F,1
7D88B4,672A2C,1
7D88B4,FA39D6,1
7D88B4,D2A3B8,1
7D88B4,FB3E40,1
7D88B4,CD54EE,1
7D88B4,7E007F,1
7D88B4,4773C9,1
7D88B4,E09B22,1
7D88B4,956B94,1
7D88B4,DE70AF,1
7D88B4,0FA4BE,1
7D88B4,CB9124,1
7D88B4,2EFDF1,1
7D88B4,6E0C2E,1
7D88B4,CD54EE,1
7D88B4,C5FD3B,1
7D88B4,18522F,1
7D88B4,D82BC9,1
7D88B4,BE9086,1
7D88B4,C63B86,1
7D88B4,D50D07,1
7D88B4,571FD4,1
7D88B4,D35171,1
7D88B4,CE5987,1
7D88B4,92B782,1
7D88B4,5F14AE,1
7D88B4,D35171,1
7D88B4,50EE91,1
7D88B4,E6B879,1
7D88B4,70CE56,1
7D88B4,BD4F94,1
7D88B4,F8D836,1
7D88B4,BF1679,1
7D88B4,92EB0B,1
7D88B4,900208,1
7D88B4,3A5394,1
7D88B4,F8EB70,1
7D88B4,FA39D6,1
7D88B4,04510D,1
7D88B4,3EFFD2,1
7D88B4,48B2CF,1
7D88B4,EC4F71,1
7D88B4,6137C8,1
7D88B4,F20C4B,1
7D88B4,23CEFB,1
7D88B4,5F14AE,1
7D88B4,A36DFD,1
7D88B4,E76FC9,1
7D88B4,8BEE2C,1
7D88B4,E9939D,1
7D88B4,47D53E,1
7D88B4,29B8BC,1
7D88B4,B78BDC,1
7D88B4,EFFA3A,1
7D88B4,B3C36D,1
7D88B4,8FF941,1
7D88B4,CE5987,1
7D88B4,1EF3C0,1
7D88B4,D04F01,1
7D88B4,5EC2E7,1
7D88B4,25C82D,1
7D88B4,C0364B,1
7D88B4,7E007F,1
7D88B4,9F409A,1
7D88B4,993027,1
7D88B4,D7BDD2,1
7D88B4,E939FF,1
7D88B4,D35171,1
7D88B4,50A49C,1
7D88B4,FA39D6,1
7D88B4,765CFD,1
7D88B4,D04743,1
7D88B4,ABB4E8,1
7D88B4,A94DC4,1
7D88B4,3EFFD2,1
7D88B4,ABB4E8,1
7D88B4,D3EF9B,1
7D88B4,F17336,1
7D88B4,BE9086,1
7D88B4,215B34,1
7D88B4,B78BDC,1
7D88B4,BD4F94,1
7D88B4,D2D18A,1
7D88B4,2F79D6,1
7D88B4,E341F5,1
7D88B4,42E97A,1
7D88B4,E048F4,1
7D88B4,ACD091,1
7D88B4,FA39D6,1
7D88B4,215B34,1
7D88B4,BC09C8,1
7D88B4,6A5AAA,1
7D88B4,B9EDE3,1
7D88B4,FA39D6,1
7D88B4,C826AD,1
7D88B4,C826AD,1
7D88B4,DE70AF,1
7D88B4,969978,1
7D88B4,24F0E6,1
7D88B4,BA9A9A,1
7D88B4,055DAA,1
7D88B4,8AA1F1,1
7D88B4,D7BDD2,1
7D88B4,EFFA3A,1
7D88B4,BD4F94,1
7D88B4,14F8D7,1
7D88B4,850C5F,1
7D88B4,3EFFD2,1
7D88B4,498CF8,1
7D88B4,82C46C,1
7D88B4,FECA1A,1
7D88B4,BE9086,1
7D88B4,765CFD,1
7D88B4,D7BDD2,1
7D88B4,DEA783,1
7D88B4,58B2EF,1
7D88B4,636827,1
7D88B4,20BF52,1
7D88B4,FEF82B,1
7D88B4,F20C4B,1
7D88B4,5FF3D3,1
7D88B4,C85156,1
7D88B4,1C00C6,1
7D88B4,B4DFC8,1
7D88B4,34CDF1,1
7D88B4,672A2C,1
7D88B4,CD54EE,1
7D88B4,3E83BA,1
7D88B4,BE9086,1
7D88B4,4961ED,1
7D88B4,900208,1
7D88B4,D477C1,1
7D88B4,207DBF,1
7D88B4,213387,1
7D88B4,15E73A,1
7D88B4,273277,1
7D88B4,784F81,1
7D88B4,92B782,1
7D88B4,E09B22,1
7D88B4,BD4F94,1
7D88B4,DEA783,1
7D88B4,D35171,1
7D88B4,3EFFD2,1
7D88B4,956B94,1
7D88B4,1C57D5,1
7D88B4,0EF59C,1
7D88B4,C5F2F5,1
7D88B4,A5F048,1
7D88B4,1AFC1C,1
7D88B4,5EC2E7,1
7D88B4,3CBEC5,1
7D88B4,C54467,1
7D88B4,498CF8,1
7D88B4,BF1679,1
7D88B4,F20C4B,1
7D88B4,15EF51,1
7D88B4,CD5707,1
7D88B4,A7C666,1
7D88B4,215B34,1
7D88B4,37CDD3,1
7D88B4,496E6D,1
7D88B4,5008CE,1
7D88B4,765CFD,1
7D88B4,3EFFD2,1
7D88B4,3284D1,1
7D88B4,765CFD,1
7D88B4,390647,1
7D88B4,7BC66D,1
7D88B4,D35171,1
7D88B4,4D877C,1
7D88B4,CE628E,1
7D88B4,900208,1
7D88B4,E09B22,1
7D88B4,30A87E,1
7D88B4,CE5987,1
7D88B4,A36DFD,1
7D88B4,8C03F7,1
7D88B4,717EF6,1
7D88B4,DC1B27,1
7D88B4,717EF6,1
7D88B4,0FA4BE,1
7D88B4,BF1679,1
7D88B4,5F14AE,1
7D88B4,82C46C,1
7D88B4,956B94,1
7D88B4,6D7A71,1
7D88B4,ACF31A,1
7D88B4,A4D25E,1
7D88B4,DE70AF,1
7D88B4,0FAD4E,1
7D88B4,BE9CA2,1
7D88B4,7E007F,1
7D88B4,38E058,1
7D88B4,03043E,1
7D88B4,8573CC,1
7D88B4,34CDF1,1
7D88B4,F20C4B,1
7D88B4,DE70AF,1
7D88B4,0EE87D,1
7D88B4,FC3688,1
7D88B4,92B782,1
7D88B4,CD54EE,1
7D88B4,97FCD4,1
7D88B4,DE70AF,1
7D88B4,34CDF1,1
7D88B4,E32332,1
7D88B4,926D9E,1
7D88B4,717EF6,1
7D88B4,A94DC4,1
7D88B4,D9C7D3,1
7D88B4,40EFC9,1
7D88B4,3E83BA,1
7D88B4,1C904B,1
7D88B4,70977B,1
7D88B4,313C8A,1
7D88B4,C826AD,1
7D88B4,DFDDE8,1
7D88B4,B55117,1
7D88B4,765CFD,1
7D88B4,1EF3C0,1
7D88B4,5AF5C2,1
7D88B4,CF046D,1
7D88B4,B4DFC8,1
7D88B4,EB68C9,1
7D88B4,82C46C,1
7D88B4,593DEC,1
7D88B4,4C2646,1
7D88B4,5F14AE,1
7D88B4,537452,1
7D88B4,BF3E7F,1
7D88B4,526931,1
7D88B4,B4999B,1
7D88B4,CD5707,1
7D88B4,863B1E,1
7D88B4,34CDF1,1
7D88B4,76A230,1
7D88B4,B8A907,1
7D88B4,765CFD,1
7D88B4,82C46C,1
7D88B4,747F35,1
7D88B4,92EB0B,1
7D88B4,DE70AF,1
7D88B4,16F82F,1
7D88B4,765CFD,1
7D88B4,ECA789,1
7D88B4,42E97A,1
7D88B4,6FD307,1
7D88B4,663BE9,1
7D88B4,5996F3,1
7D88B4,BD4F94,1
7D88B4,60AF52,1
7D88B4,B4B752,1
7D88B4,DFDDE8,1
7D88B4,58B2EF,1
7D88B4,6D8AA0,1
7D88B4,4C2AB1,1
7D88B4,BE9086,1
7D88B4,58B2EF,1
7D88B4,8DC657,1
7D88B4,CDD2A2,1
7D88B4,CD54EE,1
7D88B4,A19255,1
7D88B4,CD54EE,1
7D88B4,05D073,1
7D88B4,EFFA3A,1
7D88B4,3E83BA,1
7D88B4,18522F,1
7D88B4,DEA783,1
7D88B4,CD54EE,1
7D88B4,FB3E40,1
7D88B4,498CF8,1
7D88B4,BEC909,1
7D88B4,C6447E,1
7D88B4,6A5AAA,1
7D88B4,DEA561,1
7D88B4,A2CD0A,1
7D88B4,A88F3F,1
7D88B4,688CE7,1
7D88B4,3F8303,1
7D88B4,717EF6,1
7D88B4,D50843,1
7D88B4,34CDF1,1
7D88B4,2943D3,1
7D88B4,636827,1
7D88B4,34CDF1,1
7D88B4,CD54EE,1
7D88B4,B3C36D,1
7D88B4,DE70AF,1
7D88B4,CD54EE,1
7D88B4,DE70AF,1
7D88B4,681FB3,1
7D88B4,58B2EF,1
7D88B4,46DF81,1
7D88B4,B72A02,1
7D88B4,BD4F94,1
7D88B4,F47063,1
7D88B4,DE70AF,1
7D88B4,80A944,1
7D88B4,747F35,1
7D88B4,FB3E40,1
7D88B4,002FD1,1
7D88B4,85983B,1
7D88B4,F20C4B,1
7D88B4,F0DC79,1
7D88B4,E75B0F,1
7D88B4,B3F87F,1
7D88B4,CD54EE,1
7D88B4,F71605,1
7D88B4,3A5394,1
7D88B4,FA39D6,1
7D88B4,DEA783,1
7D88B4,3BB12C,1
7D88B4,CD5707,1
7D88B4,34CDF1,1
7D88B4,DE70AF,1
7D88B4,18522F,1
7D88B4,BD4F94,1
7D88B4,9F4DC8,1
7D88B4,3EFFD2,1
7D88B4,ABB4E8,1
7D88B4,ABB4E8,1
7D88B4,3C630B,1
7D88B4,BF1679,1
7D88B4,765CFD,1
7D88B4,559A37,1
7D88B4,D7BDD2,1
7D88B4,9189A7,1
7D88B4,0DD8E0,1
7D88B4,18522F,1
7D88B4,D6B220,1
7D88B4,C917CD,1
7D88B4,97FD12,1
7D88B4,29FDCC,1
7D88B4,48A602,1
7D88B4,D35171,1
7D88B4,DE70AF,1
7D88B4,681FB3,1
7D88B4,97FCD4,1
7D88B4,F20C4B,1
7D88B4,900208,1
7D88B4,BCCD4E,1
7D88B4,48F09C,1
7D88B4,27A7FF,1
7D88B4,1F1D4C,1
7D88B4,82C46C,1
7D88B4,E09B22,1
7D88B4,DEA783,1
7D88B4,34CDF1,1
7D88B4,2598C5,1
7D88B4,549452,1
7D88B4,D7BDD2,1
7D88B4,460E36,1
7D88B4,42E97A,1
7D88B4,42E97A,1
7D88B4,9A9685,1
7D88B4,993027,1
7D88B4,7872CA,1
7D88B4,3E83BA,1
7D88B4,E088D5,1
7D88B4,926D9E,1
7D88B4,4FE768,1
7D88B4,CD54EE,1
7D88B4,F20C4B,1
7D88B4,77E767,1
7D88B4,A16E09,1
7D88B4,4C70E5,1
7D88B4,E09B22,1
7D88B4,B78BDC,1
7D88B4,B3D0BD,1
7D88B4,B3EDE6,1
7D88B4,D49C9E,1
7D88B4,83DA14,1
7D88B4,BD4F94,1
7D88B4,F00DFF,1
7D88B4,BD4F94,1
7D88B4,B78BDC,1
7D88B4,D7BDD2,1
7D88B4,717EF6,1
7D88B4,F00DFF,1
7D88B4,717EF6,1
7D88B4,5D0AFD,1
7D88B4,60AF52,1
7D88B4,34CDF1,1
7D88B4,92B782,1
7D88B4,34CDF1,1
7D88B4,FC3688,1
7D88B4,DE70AF,1
7D88B4,1BBD95,1
7D88B4,64CDF0,1
7D88B4,42E97A,1
7D88B4,FA39D6,1
7D88B4,412763,1
7D88B4,311075,1
7D88B4,39311C,1
7D88B4,A60131,1
7D88B4,D7BDD2,1
7D88B4,CD54EE,1
7D88B4,DEA561,1
7D88B4,16F82F,1
7D88B4,6A5AAA,1
7D88B4,D48794,1
7D88B4,FA39D6,1
7D88B4,44DE4F,1
7D88B4,D5D078,1
7D88B4,CD54EE,1
7D88B4,D48794,1
7D88B4,09401C,1
7D88B4,F20C4B,1
7D88B4,BA8DB2,1
7D88B4,0A1879,1
7D88B4,ABB4E8,1
7D88B4,16201C,1
7D88B4,97FD12,1
7D88B4,729368,1
7D88B4,563DEA,1
7D88B4,50EE91,1
7D88B4,FB3E40,1
7D88B4,CD54EE,1
7D88B4,CD54EE,1
7D88B4,BCA9F2,1
7D88B4,765CFD,1
7D88B4,343E47,1
7D88B4,18522F,1
7D88B4,206820,1
7D88B4,70977B,1
7D88B4,BDFAB9,1
7D88B4,F854FB,1
7D88B4,00DCFA,1
7D88B4,A30588,1
